"group_idx","year","indivA","indivB","groom_exposure","support_exposure","groom","support"
10,2007,158,283,0,128,NA,2
10,2007,158,284,148,87,1,0
10,2007,158,290,99,106,0,3
10,2007,158,297,144,103,2,0
10,2007,158,302,0,69,NA,0
10,2007,158,303,0,5,NA,0
10,2007,158,354,0,46,NA,0
10,2007,158,365,0,109,NA,1
10,2007,158,405,0,22,NA,0
10,2007,158,411,96,60,0,0
10,2007,158,414,0,43,NA,0
10,2007,158,415,117,63,0,0
10,2007,158,419,0,18,NA,0
10,2007,158,423,1,28,0,0
10,2007,158,429,132,99,0,0
10,2007,158,437,144,80,1,1
10,2007,158,442,0,0,NA,NA
10,2007,158,529,114,62,0,0
10,2007,163,25,210,93,3,2
10,2007,163,27,213,58,3,1
10,2007,163,82,136,27,0,2
10,2007,163,83,261,71,1,1
10,2007,163,90,136,35,0,0
10,2007,163,94,257,70,0,1
10,2007,163,96,35,1,0,0
10,2007,163,146,136,42,0,0
10,2007,163,153,261,115,4,2
10,2007,163,157,136,30,1,0
10,2007,163,158,136,58,0,0
10,2007,163,166,45,3,0,0
10,2007,163,167,133,42,1,0
10,2007,163,283,136,111,1,3
10,2007,163,284,269,84,2,3
10,2007,163,290,218,84,0,0
10,2007,163,297,266,94,1,1
10,2007,163,302,136,64,0,0
10,2007,163,303,45,5,0,0
10,2007,163,354,136,46,0,0
10,2007,163,365,136,98,0,5
10,2007,163,405,120,21,0,1
10,2007,163,411,208,58,3,0
10,2007,163,414,134,42,0,0
10,2007,163,415,214,54,1,0
10,2007,163,419,119,15,0,0
10,2007,163,423,134,24,1,0
10,2007,163,429,255,98,6,0
10,2007,163,437,260,75,2,0
10,2007,163,442,7,0,0,NA
10,2007,163,529,215,56,1,2
10,2007,166,25,17,14,0,0
10,2007,166,27,18,16,0,0
10,2007,166,82,0,7,NA,0
10,2007,166,83,42,18,0,0
10,2007,166,90,0,14,NA,0
10,2007,166,94,41,21,0,0
10,2007,166,96,0,1,NA,0
10,2007,166,146,0,10,NA,0
10,2007,166,153,40,29,0,0
10,2007,166,157,0,11,NA,0
10,2007,166,158,0,21,NA,0
10,2007,166,163,45,27,0,0
10,2007,166,167,0,18,NA,0
10,2007,166,283,0,26,NA,0
10,2007,166,284,47,28,0,0
10,2007,166,290,0,19,NA,0
10,2007,166,297,43,25,0,0
10,2007,166,302,0,23,NA,0
10,2007,166,303,0,5,NA,0
10,2007,166,354,0,24,NA,0
10,2007,166,365,0,23,NA,0
10,2007,166,405,0,11,NA,0
10,2007,166,411,13,12,0,0
10,2007,166,414,0,17,NA,0
10,2007,166,415,18,13,0,0
10,2007,166,419,0,1,NA,0
10,2007,166,423,0,7,NA,0
10,2007,166,429,42,30,0,0
10,2007,166,437,42,20,0,0
10,2007,166,442,0,0,NA,NA
10,2007,166,529,18,12,0,0
10,2007,167,25,115,101,0,0
10,2007,167,27,102,57,0,0
10,2007,167,82,0,29,NA,0
10,2007,167,83,140,76,0,1
10,2007,167,90,0,37,NA,1
10,2007,167,94,139,74,0,0
10,2007,167,96,0,1,NA,0
10,2007,167,146,0,44,NA,0
10,2007,167,153,138,119,1,0
10,2007,167,157,0,36,NA,1
10,2007,167,158,0,62,NA,1
10,2007,167,163,133,85,1,0
10,2007,167,166,0,3,NA,0
10,2007,167,283,0,123,NA,0
10,2007,167,284,145,86,0,0
10,2007,167,290,96,101,1,0
10,2007,167,297,141,102,0,1
10,2007,167,302,0,68,NA,1
10,2007,167,303,0,5,NA,0
10,2007,167,354,0,46,NA,1
10,2007,167,365,0,108,NA,2
10,2007,167,405,0,22,NA,0
10,2007,167,411,93,58,0,0
10,2007,167,414,0,43,NA,0
10,2007,167,415,113,63,0,0
10,2007,167,419,0,18,NA,0
10,2007,167,423,1,28,0,0
10,2007,167,429,130,100,0,1
10,2007,167,437,140,78,1,1
10,2007,167,442,0,0,NA,NA
10,2007,167,529,112,61,0,0
10,2007,283,25,118,114,3,10
10,2007,283,27,106,60,0,3
10,2007,283,82,0,32,NA,3
10,2007,283,83,143,85,0,10
10,2007,283,90,0,36,NA,0
10,2007,283,94,140,80,0,4
10,2007,283,96,0,1,NA,0
10,2007,283,146,0,45,NA,0
10,2007,283,153,141,126,0,5
10,2007,283,157,0,36,NA,0
10,2007,283,158,0,63,NA,1
10,2007,283,163,136,87,1,2
10,2007,283,166,0,3,NA,0
10,2007,283,167,0,48,NA,1
10,2007,283,284,148,90,4,3
10,2007,283,290,99,116,7,13
10,2007,283,297,144,115,6,12
10,2007,283,302,0,71,NA,2
10,2007,283,303,0,5,NA,0
10,2007,283,354,0,48,NA,2
10,2007,283,365,0,122,NA,14
10,2007,283,405,0,22,NA,0
10,2007,283,411,96,62,0,2
10,2007,283,414,0,45,NA,2
10,2007,283,415,117,64,0,1
10,2007,283,419,0,18,NA,0
10,2007,283,423,1,31,0,3
10,2007,283,429,132,101,0,2
10,2007,283,437,144,85,1,6
10,2007,283,442,0,0,NA,NA
10,2007,283,529,114,63,0,1
10,2007,284,25,240,106,5,2
10,2007,284,27,213,57,0,0
10,2007,284,82,148,29,2,0
10,2007,284,83,290,75,1,0
10,2007,284,90,148,36,2,0
10,2007,284,94,284,76,5,0
10,2007,284,96,37,1,0,0
10,2007,284,146,148,47,7,2
10,2007,284,153,269,123,5,3
10,2007,284,157,148,36,9,0
10,2007,284,158,148,62,8,0
10,2007,284,163,269,86,4,1
10,2007,284,166,47,3,1,0
10,2007,284,167,145,47,0,0
10,2007,284,283,148,131,13,5
10,2007,284,290,247,113,25,10
10,2007,284,297,285,105,9,3
10,2007,284,302,148,72,8,3
10,2007,284,303,49,5,9,0
10,2007,284,354,148,45,3,0
10,2007,284,365,148,111,10,3
10,2007,284,405,134,22,4,0
10,2007,284,411,210,62,2,2
10,2007,284,414,147,42,1,0
10,2007,284,415,241,63,1,0
10,2007,284,419,129,18,0,0
10,2007,284,423,144,28,2,0
10,2007,284,429,259,99,7,0
10,2007,284,437,292,79,2,0
10,2007,284,442,8,0,0,NA
10,2007,284,529,231,62,1,0
10,2007,290,25,217,112,3,8
10,2007,290,27,183,58,3,1
10,2007,290,82,99,29,3,0
10,2007,290,83,242,75,0,0
10,2007,290,90,99,36,0,0
10,2007,290,94,238,77,2,1
10,2007,290,96,0,1,NA,0
10,2007,290,146,98,46,7,1
10,2007,290,153,226,127,6,6
10,2007,290,157,99,36,2,0
10,2007,290,158,99,64,4,2
10,2007,290,163,218,85,3,0
10,2007,290,166,0,3,NA,0
10,2007,290,167,96,47,2,0
10,2007,290,283,99,139,23,13
10,2007,290,284,247,99,24,12
10,2007,290,297,239,106,7,3
10,2007,290,302,99,72,6,3
10,2007,290,303,1,5,0,0
10,2007,290,354,99,50,7,4
10,2007,290,365,99,117,13,9
10,2007,290,405,88,22,3,0
10,2007,290,411,176,61,1,1
10,2007,290,414,99,44,0,1
10,2007,290,415,216,63,0,0
10,2007,290,419,89,18,1,0
10,2007,290,423,98,29,0,1
10,2007,290,429,207,100,1,1
10,2007,290,437,243,79,2,0
10,2007,290,442,0,0,NA,NA
10,2007,290,529,207,62,2,0
10,2007,297,25,229,103,0,0
10,2007,297,27,208,57,0,1
10,2007,297,82,144,28,0,0
10,2007,297,83,282,77,0,2
10,2007,297,90,144,37,0,1
10,2007,297,94,279,76,1,1
10,2007,297,96,35,1,0,0
10,2007,297,146,144,46,0,1
10,2007,297,153,270,124,0,3
10,2007,297,157,144,37,0,1
10,2007,297,158,144,63,0,1
10,2007,297,163,266,86,0,1
10,2007,297,166,43,3,0,0
10,2007,297,167,141,48,0,2
10,2007,297,283,144,139,3,13
10,2007,297,284,285,89,0,2
10,2007,297,290,239,106,1,3
10,2007,297,302,144,69,0,1
10,2007,297,303,44,5,0,0
10,2007,297,354,144,46,0,0
10,2007,297,365,144,118,0,12
10,2007,297,405,130,22,0,0
10,2007,297,411,209,62,0,2
10,2007,297,414,143,43,0,0
10,2007,297,415,232,62,0,0
10,2007,297,419,128,16,0,0
10,2007,297,423,143,29,0,1
10,2007,297,429,257,100,0,1
10,2007,297,437,282,80,0,2
10,2007,297,442,5,0,0,NA
10,2007,297,529,229,60,0,0
10,2007,302,25,118,104,0,0
10,2007,302,27,106,57,0,0
10,2007,302,82,0,30,NA,1
10,2007,302,83,143,75,0,0
10,2007,302,90,0,36,NA,0
10,2007,302,94,140,76,0,0
10,2007,302,96,0,1,NA,0
10,2007,302,146,0,45,NA,0
10,2007,302,153,141,122,0,1
10,2007,302,157,0,36,NA,0
10,2007,302,158,0,62,NA,0
10,2007,302,163,136,85,1,0
10,2007,302,166,0,3,NA,0
10,2007,302,167,0,48,NA,1
10,2007,302,283,0,129,NA,3
10,2007,302,284,148,91,1,4
10,2007,302,290,99,106,0,3
10,2007,302,297,144,104,3,1
10,2007,302,303,0,5,NA,0
10,2007,302,354,0,46,NA,0
10,2007,302,365,0,110,NA,2
10,2007,302,405,0,22,NA,0
10,2007,302,411,96,60,0,0
10,2007,302,414,0,43,NA,0
10,2007,302,415,117,65,0,2
10,2007,302,419,0,18,NA,0
10,2007,302,423,1,29,0,1
10,2007,302,429,132,100,0,1
10,2007,302,437,144,79,0,0
10,2007,302,442,0,0,NA,NA
10,2007,302,529,114,62,0,0
10,2007,303,25,18,14,0,0
10,2007,303,27,18,16,0,0
10,2007,303,82,0,7,NA,0
10,2007,303,83,43,18,0,0
10,2007,303,90,0,14,NA,0
10,2007,303,94,41,21,0,0
10,2007,303,96,0,1,NA,0
10,2007,303,146,0,10,NA,0
10,2007,303,153,40,29,0,0
10,2007,303,157,0,11,NA,0
10,2007,303,158,0,21,NA,0
10,2007,303,163,45,28,0,0
10,2007,303,166,0,4,NA,1
10,2007,303,167,0,18,NA,0
10,2007,303,283,0,27,NA,1
10,2007,303,284,49,28,0,0
10,2007,303,290,1,19,0,0
10,2007,303,297,44,25,0,0
10,2007,303,302,0,23,NA,0
10,2007,303,354,0,24,NA,0
10,2007,303,365,0,23,NA,0
10,2007,303,405,0,11,NA,0
10,2007,303,411,13,12,0,0
10,2007,303,414,0,17,NA,0
10,2007,303,415,18,13,0,0
10,2007,303,419,0,1,NA,0
10,2007,303,423,0,7,NA,0
10,2007,303,429,42,31,0,0
10,2007,303,437,43,20,0,0
10,2007,303,442,0,0,NA,NA
10,2007,303,529,18,12,0,0
10,2007,354,25,118,104,0,0
10,2007,354,27,106,57,0,0
10,2007,354,82,0,29,NA,0
10,2007,354,83,143,77,0,2
10,2007,354,90,0,37,NA,1
10,2007,354,94,140,76,0,0
10,2007,354,96,0,1,NA,0
10,2007,354,146,0,46,NA,1
10,2007,354,153,141,121,0,0
10,2007,354,157,0,36,NA,0
10,2007,354,158,0,62,NA,0
10,2007,354,163,136,85,0,0
10,2007,354,166,0,3,NA,0
10,2007,354,167,0,48,NA,1
10,2007,354,283,0,127,NA,1
10,2007,354,284,148,87,1,0
10,2007,354,290,99,105,0,2
10,2007,354,297,144,103,0,0
10,2007,354,302,0,69,NA,0
10,2007,354,303,0,5,NA,0
10,2007,354,365,0,110,NA,2
10,2007,354,405,0,22,NA,0
10,2007,354,411,96,60,0,0
10,2007,354,414,0,43,NA,0
10,2007,354,415,117,63,0,0
10,2007,354,419,0,18,NA,0
10,2007,354,423,1,28,0,0
10,2007,354,429,132,99,0,0
10,2007,354,437,144,79,1,0
10,2007,354,442,0,0,NA,NA
10,2007,354,529,114,62,0,0
10,2007,365,25,118,113,0,9
10,2007,365,27,106,60,0,3
10,2007,365,82,0,31,NA,2
10,2007,365,83,143,80,0,5
10,2007,365,90,0,37,NA,1
10,2007,365,94,140,79,0,3
10,2007,365,96,0,1,NA,0
10,2007,365,146,0,48,NA,3
10,2007,365,153,141,133,0,12
10,2007,365,157,0,38,NA,2
10,2007,365,158,0,62,NA,0
10,2007,365,163,136,91,0,6
10,2007,365,166,0,3,NA,0
10,2007,365,167,0,48,NA,1
10,2007,365,283,0,142,NA,16
10,2007,365,284,148,91,0,4
10,2007,365,290,99,105,0,2
10,2007,365,297,144,116,0,13
10,2007,365,302,0,70,NA,1
10,2007,365,303,0,5,NA,0
10,2007,365,354,0,47,NA,1
10,2007,365,405,0,25,NA,3
10,2007,365,411,96,67,1,7
10,2007,365,414,0,43,NA,0
10,2007,365,415,117,64,0,1
10,2007,365,419,0,18,NA,0
10,2007,365,423,1,29,0,1
10,2007,365,429,132,103,0,4
10,2007,365,437,144,80,0,1
10,2007,365,442,0,0,NA,NA
10,2007,365,529,114,65,0,3
10,2007,405,25,105,89,0,0
10,2007,405,27,93,52,0,0
10,2007,405,82,0,25,NA,0
10,2007,405,83,132,66,0,0
10,2007,405,90,0,34,NA,1
10,2007,405,94,128,68,0,1
10,2007,405,96,0,1,NA,0
10,2007,405,146,0,41,NA,0
10,2007,405,153,128,113,0,1
10,2007,405,157,0,31,NA,0
10,2007,405,158,0,57,NA,0
10,2007,405,163,120,78,0,1
10,2007,405,166,0,3,NA,0
10,2007,405,167,0,42,NA,0
10,2007,405,283,0,115,NA,0
10,2007,405,284,134,80,0,1
10,2007,405,290,88,78,0,0
10,2007,405,297,130,92,1,1
10,2007,405,302,0,49,NA,0
10,2007,405,303,0,5,NA,0
10,2007,405,354,0,43,NA,0
10,2007,405,365,0,97,NA,2
10,2007,405,411,86,52,0,0
10,2007,405,414,0,38,NA,0
10,2007,405,415,103,52,0,0
10,2007,405,419,0,18,NA,0
10,2007,405,423,1,24,0,0
10,2007,405,429,119,91,0,0
10,2007,405,437,129,72,0,0
10,2007,405,442,0,0,NA,NA
10,2007,405,529,102,53,1,0
10,2007,411,25,197,93,2,1
10,2007,411,27,197,57,6,1
10,2007,411,82,96,25,0,0
10,2007,411,83,202,61,2,0
10,2007,411,90,96,33,0,0
10,2007,411,94,202,60,1,1
10,2007,411,96,6,1,0,0
10,2007,411,146,95,39,0,0
10,2007,411,153,217,107,4,2
10,2007,411,157,96,27,0,0
10,2007,411,158,96,51,0,0
10,2007,411,163,208,67,1,0
10,2007,411,166,13,2,0,0
10,2007,411,167,93,37,0,0
10,2007,411,283,96,112,0,4
10,2007,411,284,210,84,1,2
10,2007,411,290,176,88,0,1
10,2007,411,297,209,84,6,4
10,2007,411,302,96,57,0,0
10,2007,411,303,13,1,0,0
10,2007,411,354,96,36,0,0
10,2007,411,365,96,101,0,7
10,2007,411,405,86,18,1,0
10,2007,411,414,96,40,0,1
10,2007,411,415,197,54,0,2
10,2007,411,419,83,15,0,0
10,2007,411,423,97,25,0,0
10,2007,411,429,205,85,1,0
10,2007,411,437,204,69,3,3
10,2007,411,442,7,0,0,NA
10,2007,411,529,197,54,1,2
10,2007,414,25,116,104,0,2
10,2007,414,27,104,57,0,0
10,2007,414,82,0,29,NA,0
10,2007,414,83,142,76,0,1
10,2007,414,90,0,36,NA,1
10,2007,414,94,139,75,1,0
10,2007,414,96,0,1,NA,0
10,2007,414,146,0,46,NA,1
10,2007,414,153,139,121,0,1
10,2007,414,157,0,36,NA,0
10,2007,414,158,0,62,NA,0
10,2007,414,163,134,85,0,0
10,2007,414,166,0,3,NA,0
10,2007,414,167,0,45,NA,0
10,2007,414,283,0,128,NA,2
10,2007,414,284,147,86,2,1
10,2007,414,290,99,102,0,0
10,2007,414,297,143,101,1,0
10,2007,414,302,0,70,NA,1
10,2007,414,303,0,5,NA,0
10,2007,414,354,0,45,NA,0
10,2007,414,365,0,108,NA,1
10,2007,414,405,0,22,NA,0
10,2007,414,411,96,59,0,1
10,2007,414,415,116,64,1,1
10,2007,414,419,0,18,NA,0
10,2007,414,423,1,27,0,0
10,2007,414,429,131,98,0,0
10,2007,414,437,143,79,0,1
10,2007,414,442,0,0,NA,NA
10,2007,414,529,113,62,0,0
10,2007,415,25,232,104,0,0
10,2007,415,27,206,57,1,0
10,2007,415,82,117,30,0,1
10,2007,415,83,233,66,0,0
10,2007,415,90,117,27,0,0
10,2007,415,94,231,62,0,0
10,2007,415,96,9,0,0,NA
10,2007,415,146,117,42,0,0
10,2007,415,153,219,106,0,0
10,2007,415,157,117,29,0,0
10,2007,415,158,117,53,0,0
10,2007,415,163,214,71,1,0
10,2007,415,166,18,0,0,NA
10,2007,415,167,113,34,0,0
10,2007,415,283,117,114,0,2
10,2007,415,284,241,84,0,1
10,2007,415,290,216,98,0,0
10,2007,415,297,232,89,1,0
10,2007,415,302,117,61,0,1
10,2007,415,303,18,0,0,NA
10,2007,415,354,117,33,0,0
10,2007,415,365,117,101,0,1
10,2007,415,405,103,19,0,0
10,2007,415,411,197,61,0,1
10,2007,415,414,116,37,1,0
10,2007,415,419,104,18,0,0
10,2007,415,423,116,24,0,0
10,2007,415,429,201,81,1,1
10,2007,415,437,235,72,1,2
10,2007,415,442,7,0,0,NA
10,2007,415,529,226,62,1,0
10,2007,419,25,100,87,0,0
10,2007,419,27,89,50,0,0
10,2007,419,82,0,27,NA,0
10,2007,419,83,130,67,0,0
10,2007,419,90,0,35,NA,0
10,2007,419,94,128,68,1,0
10,2007,419,96,0,1,NA,0
10,2007,419,146,0,39,NA,0
10,2007,419,153,125,109,0,0
10,2007,419,157,0,30,NA,0
10,2007,419,158,0,54,NA,0
10,2007,419,163,119,72,0,0
10,2007,419,166,0,3,NA,0
10,2007,419,167,0,43,NA,0
10,2007,419,283,0,114,NA,1
10,2007,419,284,129,70,0,0
10,2007,419,290,89,75,0,0
10,2007,419,297,128,91,0,0
10,2007,419,302,0,49,NA,0
10,2007,419,303,0,3,NA,0
10,2007,419,354,0,40,NA,0
10,2007,419,365,0,91,NA,0
10,2007,419,405,0,19,NA,0
10,2007,419,411,83,50,0,0
10,2007,419,414,0,36,NA,0
10,2007,419,415,104,53,0,0
10,2007,419,423,1,24,0,0
10,2007,419,429,115,82,0,0
10,2007,419,437,126,71,0,0
10,2007,419,442,0,0,NA,NA
10,2007,419,529,98,54,0,0
10,2007,423,25,115,106,2,2
10,2007,423,27,105,56,2,1
10,2007,423,82,1,29,0,0
10,2007,423,83,141,73,2,0
10,2007,423,90,1,36,0,0
10,2007,423,94,139,76,5,0
10,2007,423,96,0,1,NA,0
10,2007,423,146,1,43,0,0
10,2007,423,153,137,117,4,0
10,2007,423,157,1,35,0,0
10,2007,423,158,1,63,0,1
10,2007,423,163,134,83,1,0
10,2007,423,166,0,3,NA,0
10,2007,423,167,1,46,0,0
10,2007,423,283,1,124,0,1
10,2007,423,284,144,86,1,0
10,2007,423,290,98,102,0,0
10,2007,423,297,143,103,6,1
10,2007,423,302,1,70,0,1
10,2007,423,303,0,5,NA,0
10,2007,423,354,1,46,0,0
10,2007,423,365,1,104,0,0
10,2007,423,405,1,22,0,0
10,2007,423,411,97,60,0,0
10,2007,423,414,1,42,0,0
10,2007,423,415,116,63,0,0
10,2007,423,419,1,18,0,0
10,2007,423,429,128,98,0,0
10,2007,423,437,142,79,8,0
10,2007,423,442,0,0,NA,NA
10,2007,423,529,110,61,4,0
10,2007,429,25,202,94,1,1
10,2007,429,27,206,57,3,1
10,2007,429,82,132,27,0,2
10,2007,429,83,252,72,0,1
10,2007,429,90,132,36,1,0
10,2007,429,94,249,69,0,2
10,2007,429,96,32,1,0,0
10,2007,429,146,132,41,0,0
10,2007,429,153,263,117,0,1
10,2007,429,157,132,31,0,0
10,2007,429,158,132,53,2,0
10,2007,429,163,255,80,2,0
10,2007,429,166,42,3,0,0
10,2007,429,167,130,42,0,1
10,2007,429,283,132,125,0,4
10,2007,429,284,259,84,1,0
10,2007,429,290,207,90,0,0
10,2007,429,297,257,89,1,2
10,2007,429,302,132,61,0,0
10,2007,429,303,42,5,0,0
10,2007,429,354,132,45,1,0
10,2007,429,365,132,100,2,2
10,2007,429,405,119,19,0,0
10,2007,429,411,205,58,0,0
10,2007,429,414,131,41,0,0
10,2007,429,415,201,50,0,0
10,2007,429,419,115,15,0,0
10,2007,429,423,128,24,0,0
10,2007,429,437,251,68,0,0
10,2007,429,442,7,0,0,NA
10,2007,429,529,202,52,0,0
10,2007,437,25,234,106,0,2
10,2007,437,27,202,58,0,1
10,2007,437,82,144,31,0,2
10,2007,437,83,287,78,1,3
10,2007,437,90,144,37,2,1
10,2007,437,94,283,76,0,0
10,2007,437,96,34,1,1,0
10,2007,437,146,143,46,0,1
10,2007,437,153,267,122,1,1
10,2007,437,157,144,36,1,0
10,2007,437,158,144,63,0,1
10,2007,437,163,260,86,5,1
10,2007,437,166,42,3,0,0
10,2007,437,167,140,48,0,1
10,2007,437,283,144,133,1,7
10,2007,437,284,292,87,0,0
10,2007,437,290,243,103,0,0
10,2007,437,297,282,106,2,3
10,2007,437,302,144,69,0,0
10,2007,437,303,43,5,0,0
10,2007,437,354,144,46,0,0
10,2007,437,365,144,112,0,4
10,2007,437,405,129,22,0,0
10,2007,437,411,204,62,0,2
10,2007,437,414,143,44,0,1
10,2007,437,415,235,65,0,2
10,2007,437,419,126,18,0,0
10,2007,437,423,142,29,3,1
10,2007,437,429,251,99,2,0
10,2007,437,442,5,0,0,NA
10,2007,437,529,225,63,4,1
10,2007,442,25,6,6,0,0
10,2007,442,27,8,9,0,0
10,2007,442,82,0,6,NA,0
10,2007,442,83,6,5,0,0
10,2007,442,90,0,4,NA,0
10,2007,442,94,5,5,0,0
10,2007,442,96,0,0,NA,NA
10,2007,442,146,0,2,NA,0
10,2007,442,153,7,6,0,0
10,2007,442,157,0,1,NA,0
10,2007,442,158,0,6,NA,0
10,2007,442,163,7,5,0,0
10,2007,442,166,0,0,NA,NA
10,2007,442,167,0,4,NA,0
10,2007,442,283,0,7,NA,0
10,2007,442,284,8,11,0,0
10,2007,442,290,0,9,NA,0
10,2007,442,297,5,3,0,0
10,2007,442,302,0,6,NA,0
10,2007,442,303,0,0,NA,NA
10,2007,442,354,0,8,NA,0
10,2007,442,365,0,6,NA,0
10,2007,442,405,0,5,NA,0
10,2007,442,411,7,8,0,0
10,2007,442,414,0,6,NA,0
10,2007,442,415,7,3,0,0
10,2007,442,419,0,1,NA,0
10,2007,442,423,0,1,NA,0
10,2007,442,429,7,5,0,0
10,2007,442,437,5,4,0,0
10,2007,442,529,5,4,0,0
10,2007,529,25,224,105,1,3
10,2007,529,27,207,60,2,3
10,2007,529,82,114,28,1,0
10,2007,529,83,224,67,1,1
10,2007,529,90,114,27,0,0
10,2007,529,94,223,65,0,4
10,2007,529,96,9,0,0,NA
10,2007,529,146,114,42,0,0
10,2007,529,153,222,107,1,1
10,2007,529,157,114,28,0,0
10,2007,529,158,114,53,0,1
10,2007,529,163,215,72,3,1
10,2007,529,166,18,0,0,NA
10,2007,529,167,112,32,3,0
10,2007,529,283,114,112,0,1
10,2007,529,284,231,83,0,0
10,2007,529,290,207,96,1,0
10,2007,529,297,229,87,3,1
10,2007,529,302,114,57,0,0
10,2007,529,303,18,0,0,NA
10,2007,529,354,114,33,0,0
10,2007,529,365,114,100,1,3
10,2007,529,405,102,19,0,0
10,2007,529,411,197,62,0,2
10,2007,529,414,113,37,0,0
10,2007,529,415,226,63,2,0
10,2007,529,419,98,16,0,0
10,2007,529,423,110,24,1,0
10,2007,529,429,202,80,1,0
10,2007,529,437,225,70,7,0
10,2007,529,442,5,0,0,NA
10,2008,29,48,68,73,0,0
10,2008,29,74,3,0,0,NA
10,2008,29,82,17,8,0,0
10,2008,29,83,63,39,0,0
10,2008,29,90,17,9,0,0
10,2008,29,94,61,18,0,0
10,2008,29,96,17,5,0,0
10,2008,29,146,17,21,0,0
10,2008,29,153,49,40,1,0
10,2008,29,157,17,9,0,0
10,2008,29,158,17,21,0,0
10,2008,29,163,62,39,0,0
10,2008,29,166,17,6,0,0
10,2008,29,167,17,15,0,0
10,2008,29,283,17,44,0,0
10,2008,29,284,59,20,0,0
10,2008,29,290,17,24,0,0
10,2008,29,297,72,92,0,0
10,2008,29,302,17,14,0,0
10,2008,29,303,17,13,0,0
10,2008,29,354,17,11,0,0
10,2008,29,365,26,53,0,0
10,2008,29,405,17,5,0,0
10,2008,29,414,17,16,0,0
10,2008,29,419,17,3,0,0
10,2008,29,423,17,11,1,0
10,2008,29,429,48,66,0,0
10,2008,29,437,64,31,0,0
10,2008,29,455,29,41,0,0
10,2008,29,540,70,67,1,0
10,2008,46,48,1,1,0,0
10,2008,46,74,0,0,NA,NA
10,2008,46,82,0,0,NA,NA
10,2008,46,83,1,0,0,NA
10,2008,46,90,0,0,NA,NA
10,2008,46,94,1,0,0,NA
10,2008,46,96,0,0,NA,NA
10,2008,46,146,0,1,NA,0
10,2008,46,153,1,2,0,0
10,2008,46,157,0,1,NA,0
10,2008,46,158,0,1,NA,0
10,2008,46,162,0,0,NA,NA
10,2008,46,163,1,2,0,0
10,2008,46,166,0,0,NA,NA
10,2008,46,167,0,0,NA,NA
10,2008,46,283,0,0,NA,NA
10,2008,46,284,2,1,0,0
10,2008,46,290,0,0,NA,NA
10,2008,46,297,2,1,0,0
10,2008,46,302,0,0,NA,NA
10,2008,46,303,0,1,NA,0
10,2008,46,354,0,1,NA,0
10,2008,46,365,0,1,NA,0
10,2008,46,402,0,0,NA,NA
10,2008,46,405,0,0,NA,NA
10,2008,46,414,0,1,NA,0
10,2008,46,419,0,1,NA,0
10,2008,46,423,0,0,NA,NA
10,2008,46,429,1,1,0,0
10,2008,46,437,0,3,NA,0
10,2008,46,455,0,0,NA,NA
10,2008,46,540,1,2,0,0
10,2008,48,29,68,22,0,0
10,2008,48,46,1,3,0,0
10,2008,48,74,97,8,0,0
10,2008,48,82,198,34,0,2
10,2008,48,83,355,107,3,3
10,2008,48,90,198,36,0,1
10,2008,48,94,354,98,3,1
10,2008,48,96,198,30,1,0
10,2008,48,146,204,90,4,1
10,2008,48,153,286,100,4,1
10,2008,48,157,198,35,0,1
10,2008,48,158,198,73,0,3
10,2008,48,162,50,10,2,0
10,2008,48,163,336,126,5,4
10,2008,48,166,193,26,0,0
10,2008,48,167,198,53,0,1
10,2008,48,283,198,160,1,12
10,2008,48,284,355,65,1,1
10,2008,48,290,198,75,0,3
10,2008,48,297,358,271,4,12
10,2008,48,302,198,45,0,0
10,2008,48,303,198,54,0,1
10,2008,48,354,198,50,0,0
10,2008,48,365,236,102,1,2
10,2008,48,402,65,13,2,0
10,2008,48,405,198,36,0,0
10,2008,48,414,198,56,0,3
10,2008,48,419,198,21,0,1
10,2008,48,423,198,46,1,2
10,2008,48,429,278,183,6,3
10,2008,48,437,348,121,3,5
10,2008,48,455,256,219,3,5
10,2008,48,540,390,214,9,4
10,2008,74,29,3,4,0,0
10,2008,74,46,0,3,NA,0
10,2008,74,48,97,91,0,0
10,2008,74,82,0,16,NA,0
10,2008,74,83,93,47,0,0
10,2008,74,90,0,13,NA,0
10,2008,74,94,93,65,0,0
10,2008,74,96,0,20,NA,0
10,2008,74,146,6,64,0,0
10,2008,74,153,67,41,0,0
10,2008,74,157,0,20,NA,0
10,2008,74,158,0,32,NA,0
10,2008,74,162,0,10,NA,0
10,2008,74,163,84,62,0,0
10,2008,74,166,0,18,NA,0
10,2008,74,167,0,28,NA,0
10,2008,74,283,0,54,NA,0
10,2008,74,284,95,34,0,0
10,2008,74,290,0,43,NA,0
10,2008,74,297,95,129,0,0
10,2008,74,302,0,23,NA,0
10,2008,74,303,0,36,NA,0
10,2008,74,354,0,35,NA,0
10,2008,74,365,21,28,0,0
10,2008,74,402,0,12,NA,0
10,2008,74,405,0,20,NA,0
10,2008,74,414,0,27,NA,0
10,2008,74,419,0,13,NA,0
10,2008,74,423,0,21,NA,0
10,2008,74,429,65,60,0,0
10,2008,74,437,89,67,0,0
10,2008,74,455,25,98,0,0
10,2008,74,540,97,80,0,0
10,2008,82,29,17,22,0,0
10,2008,82,46,0,3,NA,0
10,2008,82,48,198,229,0,1
10,2008,82,74,0,8,NA,0
10,2008,82,83,173,118,8,0
10,2008,82,90,0,37,NA,0
10,2008,82,94,174,111,7,1
